Beat 1, Beat 2, Correlation
1122, 1033, 0.8970808222465033
0333, 2511, 0.8968249955232187
0523, 1814, 0.8967172086897485
0831, 0233, 0.8964396140837674
2032, 1422, 0.8962693003015256
2532, 2511, 0.896131153394223
1014, 1831, 0.896052852763071
0334, 1821, 0.8957826170451437
1112, 0113, 0.8957292637551634
0433, 2211, 0.8957113547090387
1215, 0232, 0.8957066191532475
1621, 1654, 0.8955630023500439
0433, 2422, 0.8952182752239439
0111, 2513, 0.8951688607477695
0433, 0111, 0.8951416042733755
0911, 1613, 0.8951051131087903
0422, 2432, 0.8950968127474951
0233, 1711, 0.8950819292875116
1523, 1621, 0.8947199443978169
0821, 1711, 0.8947138858379104
2221, 0934, 0.8945453034386022
2012, 0921, 0.8945216303757135
1812, 1424, 0.8945210647816054
2022, 0923, 0.894458180450927
1434, 1431, 0.8943152725509207
0834, 1813, 0.8942538552644497
1623, 2513, 0.8941262446705317
2411, 0223, 0.8939462365932855
1211, 1834, 0.8937974680215677
1424, 1613, 0.8937332110737112
1114, 1134, 0.8937104575052975
2012, 1431, 0.8936411696707796
0834, 1024, 0.8936166183202758
2012, 1731, 0.893579255384127
0433, 0114, 0.8934341659134034
1722, 1414, 0.893430445249669
1411, 0922, 0.8933086074093346
2013, 0131, 0.8931645547489989
1113, 1655, 0.8931595393423284
1921, 0622, 0.8930977421902555
1812, 1823, 0.8930088060225999
0231, 1814, 0.8929730201202336
1814, 0223, 0.8929238374278687
0934, 1655, 0.8928356582531268
0111, 1711, 0.8925877600480597
1113, 2023, 0.8925319461571137
1112, 1932, 0.8924861450643722
1621, 1631, 0.8923234253541531
2024, 1814, 0.8923126822451474
1215, 0622, 0.8922747458596056
2535, 2534, 0.8922407134338897
0921, 2511, 0.8920029671368289
0622, 0934, 0.8918552226584581
0811, 1913, 0.8918040931253517
1411, 1921, 0.8917185029422369
2422, 1822, 0.891617118077721
1654, 1822, 0.8915966899482098
2013, 1021, 0.891560655116737
0831, 1834, 0.8915539467832824
0222, 0934, 0.8915117373583925
0233, 0234, 0.8914487447705791
1424, 0112, 0.8913592032007238
1712, 1654, 0.8913519568016712
0233, 1912, 0.8913349065640334
1822, 1422, 0.8913020532268779
0233, 0213, 0.8912841638877325
2022, 0713, 0.8912817447417383
2514, 1631, 0.8912764252242628
0734, 1821, 0.8910829776981456
1423, 0123, 0.8910509226276977
2525, 1655, 0.891019692683368
0923, 0322, 0.8908444386764762
1113, 1921, 0.8908413912004938
1722, 0114, 0.890814269620509
0233, 2211, 0.8907953474461441
2513, 2033, 0.89076732250867
1812, 2522, 0.8906672846592983
0233, 1023, 0.8905249468568356
2532, 1115, 0.8903963713713291
0233, 0723, 0.8903760735404664
1912, 1621, 0.8903318549270531
0422, 1115, 0.8902972498305881
0815, 1914, 0.8902142296245478
1112, 1414, 0.8902059974511997
0311, 2432, 0.8900827125671392
0313, 2022, 0.8900717371434893
0422, 1913, 0.8900368190217572
1914, 1824, 0.8900114500318432
1814, 2212, 0.8900084566643282
1731, 0933, 0.889984616653961
1134, 2032, 0.889850745155931
1424, 0235, 0.8898428757353289
0824, 1652, 0.8894470640373116
0215, 1631, 0.8891032052496616
1434, 1122, 0.8890502785135389
0931, 1814, 0.8889726289752301
1812, 1914, 0.8885908132259399
0233, 1422, 0.8885376793928039
0433, 1414, 0.8884286669262819
1913, 1234, 0.8882822847835817
1831, 2431, 0.888263926295461
1814, 0935, 0.8881494716109853
1423, 1234, 0.8879335161266568
2411, 1814, 0.8878340058260779
0811, 0322, 0.8875661362244697
0111, 0215, 0.8875465609344788
0731, 1822, 0.8875255014101109
0314, 2513, 0.8875117636050841
0233, 0835, 0.8874200203976484
1651, 1821, 0.8872734312666991
1723, 0112, 0.8872607111524615
0833, 0934, 0.8871175373294237
0225, 1652, 0.8870754204310638
0731, 2032, 0.8869508775092136
0232, 1921, 0.8869152072350293
1622, 1423, 0.8869130625667848
1723, 1522, 0.8866519792230153
1523, 0111, 0.8866401066107994
2022, 2413, 0.886619975652067
1114, 0233, 0.8866141387845915
1413, 2525, 0.8864698037830386
1832, 1033, 0.886443516160007
0234, 2032, 0.8862082597377475
0825, 0934, 0.8859707540797109
2012, 1014, 0.8858832241614373
2012, 0422, 0.885860013837409
0432, 0112, 0.8855751024758357
1811, 2511, 0.8855465670953143
0215, 2513, 0.885539528576393
1112, 0114, 0.885407529487165
1034, 1652, 0.8853622286924798
2022, 2432, 0.8853012830525079
1531, 0432, 0.885176267916812
2514, 1414, 0.8850574737735147
0815, 1713, 0.8850093026105725
1032, 0233, 0.8848819492611839
2211, 1822, 0.884878506981257
0811, 1532, 0.8843866370642166
0815, 1522, 0.8842011204612851
1431, 1234, 0.884192142457246
2531, 1234, 0.8841467985682079
1134, 1414, 0.8840964820912182
1632, 0121, 0.8839629396606145
0111, 1611, 0.8838757336383984
2422, 1834, 0.8837893750540924
0234, 1822, 0.8837063055269354
1033, 2432, 0.8836252967094894
0235, 1652, 0.8835002459840634
1123, 1814, 0.8832858814076744
0931, 1212, 0.8830236366025596
2431, 0322, 0.882956181682608
0824, 0112, 0.8828510433437606
2535, 1632, 0.8826227106402523
1215, 0934, 0.8823876119622952
0313, 0422, 0.8823170006818939
0111, 2514, 0.8822915857570522
2422, 1621, 0.8820346969723393
0834, 1222, 0.8816738786516702
2535, 2411, 0.8816619048306341
2211, 1834, 0.8815923327230974
2022, 1532, 0.8815459135550471
1912, 1834, 0.8815257739761895
0422, 1122, 0.8814886021047178
2013, 0934, 0.8813552371826656
0833, 1921, 0.8812071019109474
2411, 1123, 0.8809572225428891
1834, 1631, 0.8808164833235475
1522, 1824, 0.8806396088069924
0235, 2424, 0.880598881503145
1834, 0114, 0.8805866297366334
1414, 1513, 0.8803571517743753
0233, 0731, 0.880325035567319
2411, 0935, 0.8802028713425197
1731, 1033, 0.8798939254166417
2535, 1212, 0.8797076346880713
2524, 1713, 0.8796825866135188
1033, 2531, 0.8796170332022327
0932, 1921, 0.879541769525402
2022, 1014, 0.879377004911613
0911, 1652, 0.8793280085587801
1622, 2012, 0.8790549423713789
2511, 0933, 0.8789296687469491
0915, 1652, 0.8788316202082899
0834, 1113, 0.8786251837634215
1821, 1614, 0.8783668097657137
0111, 2032, 0.8782473580616816
1522, 1412, 0.878245687477372
1613, 2424, 0.8781991648771064
1434, 2432, 0.8779895748478915
1513, 1711, 0.8779623986494433
1814, 0611, 0.8777497258683915
0811, 1831, 0.8776487955802453
0931, 1632, 0.8775030011467967
1713, 0112, 0.8774627981328911
0834, 1021, 0.877375037926538
0726, 0322, 0.8770744748323769
2012, 1122, 0.8770312185030013
0111, 1722, 0.8770059839864571
0831, 1711, 0.8769343987150605
0725, 1821, 0.8767407551873555
0922, 1624, 0.8767358047729816
1612, 0322, 0.8765811493696095
1921, 1624, 0.8764851176834974
2012, 1612, 0.8764754199466921
2013, 1413, 0.8762370757824448
1112, 0314, 0.8762215541078986
0922, 0833, 0.8762086636296872
2032, 0114, 0.8760113108613139
2422, 0233, 0.8759841856846199
0911, 1914, 0.8759804480191958
0932, 2525, 0.8759326118680267
0712, 0934, 0.8758310330062609
1423, 0923, 0.8756644345734742
2022, 2431, 0.8755175211464736
2031, 1821, 0.8752591102441079
0434, 1914, 0.875157685080599
1434, 2531, 0.8750075190412197
0932, 1113, 0.8748244768886918
0834, 0131, 0.8746838357392992
1722, 2513, 0.8745384304830729
0214, 1711, 0.874537125570922
1832, 2012, 0.8745345486024191
2022, 2433, 0.8743910052669308
0815, 0235, 0.8738947200193742
2422, 1711, 0.8738422550862744
2012, 0933, 0.8738392137440664
1921, 2525, 0.8738316154025211
0313, 1234, 0.8737331110615947
2031, 1632, 0.8735204203008373
1111, 0934, 0.8734623990566961
1633, 0922, 0.8734452950895488
0233, 1653, 0.8733216634624593
1412, 1914, 0.8731548136099319
2022, 0811, 0.8731323731980455
0832, 1821, 0.8731232553924846
1014, 1115, 0.8730541156257756
0931, 1821, 0.8730473142835946
1652, 1823, 0.8728555954260311
2012, 0123, 0.8726433339195038
2022, 2511, 0.8725770468066331
1652, 2522, 0.8721951462601053
0934, 1021, 0.8721744861201395
1653, 2032, 0.8720778021033012
0233, 1922, 0.871890570500093
1631, 1822, 0.8718826767746507
1134, 0111, 0.8715471096911789
1654, 1711, 0.8712422552416814
1834, 2032, 0.8708070830235429
0923, 2511, 0.8707863911437786
0911, 2524, 0.8707759209180483
0233, 2513, 0.8707521357845542
0433, 1653, 0.8707394062310257
2211, 1621, 0.8706421982537043
1434, 1731, 0.8705797438050737
0233, 1621, 0.8702121490079843
1523, 1654, 0.870025705247316
1722, 1631, 0.8698695096398316
0813, 0934, 0.8697445827687222
0233, 1022, 0.8692562915392897
1215, 2023, 0.8692511792763857
2012, 1234, 0.8690634409173258
1513, 1224, 0.8690152911297693
2524, 2424, 0.8686677999175719
1523, 1822, 0.8686404113860456
1215, 0932, 0.86831757734247
0911, 0112, 0.8682270296116534
1632, 1814, 0.868075791476249
2513, 1513, 0.8678078287423678
1613, 0432, 0.8676926699740987
1821, 0925, 0.8676541363020487
0811, 1423, 0.8675571293601535
1115, 1234, 0.8674260145847384
0422, 2511, 0.8673501267278058
2013, 1921, 0.8671934624812794
1431, 0422, 0.8666887636878846
0422, 1532, 0.8665277091327324
2512, 1921, 0.8661738371810306
1114, 2513, 0.8661123592119885
0834, 1413, 0.8658138428894814
2022, 1122, 0.8655995709619828
2524, 1522, 0.8651592674502715
2032, 1224, 0.8650166349908236
1812, 0235, 0.8646435039701019
2535, 1213, 0.8646237960107351
0834, 1131, 0.8646065213776023
0934, 2234, 0.8645732165543126
1622, 2511, 0.8645452824303975
1653, 1621, 0.8640959235273666
0433, 1112, 0.8637413678868838
1423, 1612, 0.863730776425701
1633, 1921, 0.8637298479942105
1423, 0726, 0.8637159921427814
1423, 2431, 0.8631019293447678
1654, 2033, 0.862953858821866
0422, 2531, 0.8628945919705805
0913, 1234, 0.8627339166091796
1921, 1724, 0.8626292579712953
2012, 2531, 0.8625241919332448
2511, 0123, 0.8625133807327348
2424, 0112, 0.8621472860824392
1414, 1711, 0.8620662188176068
1812, 1522, 0.8619105344536002
0233, 0522, 0.8618885085967911
0233, 0812, 0.8618869444883568
1014, 0322, 0.8618225753308403
0822, 1821, 0.8617329534835142
1912, 1711, 0.8616079531723732
1832, 2532, 0.8615968071220063
1431, 0322, 0.86117206179745
0433, 1631, 0.8609610970348656
2022, 2531, 0.8601456188989859
2012, 0726, 0.8599090742842076
2211, 1711, 0.8598989196379895
0422, 0913, 0.859554448637127
2022, 1431, 0.8594260170272592
1431, 2511, 0.8593623617486368
1114, 1834, 0.8588702228437626
2022, 0913, 0.8586300647772376
1134, 1822, 0.8584856175731075
2023, 1921, 0.858380839461845
1812, 1713, 0.8582002693110747
1513, 0114, 0.85817242502962
0132, 1821, 0.8580806643758014
0922, 1113, 0.8573693357195538
1532, 1234, 0.8571503536352107
1223, 1821, 0.8570369010874049
2524, 1424, 0.856538759227549
0834, 1921, 0.8556159737273595
1832, 0422, 0.8554321951727542
2022, 2012, 0.8541195463149527
1611, 1654, 0.8540074854781647
2431, 1115, 0.8539537711655512
0834, 0922, 0.8530336517569947
0235, 0432, 0.8529371473989351
1653, 1822, 0.8528460450774914
1731, 2511, 0.8522919911691207
1652, 1914, 0.8509550465550217
2511, 1612, 0.8502610467778082
0934, 1421, 0.8499417827324689
0215, 1654, 0.8492571628845589
1832, 1014, 0.8489821349715031
2423, 0934, 0.8489628027452093
0233, 1211, 0.848717410674936
1122, 0322, 0.848471152417248
2411, 0822, 0.8483371228122089
1431, 1423, 0.8481737363408858
0111, 1834, 0.8476925101855906
1112, 2032, 0.8475709574918431
2013, 0922, 0.8475272482338672
1834, 1414, 0.8474121592099674
0934, 0924, 0.8470078804430102
1621, 2513, 0.8467684604447674
1822, 1711, 0.8466804265356618
2535, 0912, 0.8466477762593619
1134, 1654, 0.8462866956015823
1215, 0834, 0.8461422137494092
1631, 1513, 0.846011191590607
0811, 2511, 0.8459532820925237
1731, 1234, 0.8455135514493033
2431, 2511, 0.8453680731283956
1723, 1914, 0.8444835504169711
1732, 0934, 0.844338597690652
2424, 1914, 0.8441297679409953
2514, 1654, 0.8436320575611409
1834, 1822, 0.8434093758680141
1212, 1821, 0.8433438074945828
0433, 1654, 0.8432850962886469
1632, 1821, 0.8429580291825937
2535, 1814, 0.8429386856404777
2012, 2432, 0.8426358391359386
0233, 1224, 0.8425951939121813
2032, 1631, 0.8420830055742051
1423, 1014, 0.8420152715009517
1821, 2534, 0.8412322201764505
1424, 1652, 0.8393679039187888
0834, 0934, 0.8390121766529837
1731, 0322, 0.8387115911226781
0922, 2525, 0.8386457986743167
0433, 2513, 0.8385363703123145
2531, 0322, 0.8369421410964373
2411, 1821, 0.8367577061047422
0811, 1115, 0.8367405070484277
2524, 0432, 0.836356050639416
0726, 2511, 0.8352227172013174
1122, 2511, 0.8345927374344114
0233, 1822, 0.8333324767983558
1652, 0432, 0.833122302885459
1114, 1711, 0.8331156065841985
1423, 1122, 0.8329769731955734
0322, 2432, 0.8324808546195344
2411, 1212, 0.8323810528635485
2032, 1711, 0.8320894633756606
2511, 1234, 0.8319227482650638
1832, 1234, 0.8319172301860936
1652, 1713, 0.8317328095928368
0111, 1513, 0.8312934739348745
1112, 0111, 0.8310487151204071
1722, 1654, 0.8310331221373854
2032, 1654, 0.828719356467803
2511, 2531, 0.8276494031260356
1112, 1621, 0.8257310439591148
1423, 1731, 0.8253113881127221
1112, 1654, 0.8251694741961894
1014, 2511, 0.8249669312665681
1731, 0422, 0.8245479647293827
1832, 2431, 0.8234396419900211
1423, 2531, 0.8230103038892753
1834, 1654, 0.8171309554134042
1423, 2432, 0.8163121915657008
0233, 1414, 0.8144276930960869
1814, 1821, 0.8133300797460691
2411, 1632, 0.8116694875608563
1213, 1821, 0.8106881293359982
2022, 1731, 0.8095230134608558
1522, 1652, 0.8079408471393545
0233, 0114, 0.8076303156758573
0922, 0934, 0.8074929277179816
0233, 1631, 0.8036185590989758
2511, 2432, 0.8027893892212069
1832, 0811, 0.8021764043264538
2032, 2513, 0.7962776017096082
0834, 2012, -0.7914531055549913
1654, 1513, 0.789672939690765
2513, 1822, 0.7858128187396036
0912, 1821, 0.785148261411238
1112, 1822, 0.783427934220337
0834, 2511, -0.779152330006688
0233, 0111, 0.7688805392113133
0233, 1014, -0.7661495908657974
1921, 0934, 0.7633464807923911
1632, 0235, -0.7544571933128309
1812, 2022, -0.752432921479958
0233, 2431, -0.7503731414012859
1522, 2513, -0.7445860014956092
0233, 0811, -0.7432209316488263
2013, 2012, -0.7332491314232058
0922, 2424, -0.7290374698920485
2012, 0833, -0.7261999045260394
0811, 1513, -0.7261466972733785
2022, 0112, -0.7259270545240105
2013, 2511, -0.7258826494443915
0233, 1654, 0.7255287029162121
2431, 1513, -0.7224391332528136
1014, 1513, -0.7211418433142407
0934, 1711, -0.7208609856688531
0834, 0311, -0.7202287187337125
0833, 2511, -0.7197756642100382
0233, 2432, -0.7186281183064287
0934, 1621, -0.7144268958485774
1212, 0235, -0.7138194589995557
0815, 2022, -0.7105597123024608
2022, 1652, -0.706483085909661
2012, 0622, -0.7037630458710884
0834, 1423, -0.7029165938771887
2411, 1414, -0.7004279351829621
0834, 0322, -0.6987404886445229
0622, 2511, -0.6986416045388472
0235, 0822, -0.6985284586301204
1531, 1632, -0.6978421608017582
0233, 1122, -0.6971752210553303
2411, 1822, -0.6963542355052303
1812, 0422, -0.6957241916591197
2022, 1221, -0.6903205591089849
2411, 0111, -0.6891210381537262
2411, 1654, -0.6884663380538454
0422, 1652, -0.6875069306234511
1632, 1613, -0.6871300743372267
0922, 1723, -0.686742885799493
0233, 0923, -0.6862616949405157
0922, 0911, -0.6849504919082102
1114, 2411, -0.682978243894176
0233, 1234, -0.6792874242211889
0233, 2532, -0.6779337338648561
1215, 1814, -0.6777078352939274
1113, 1814, -0.6757270389837458
0834, 1924, -0.6747694539210551
1215, 1821, -0.6740588933627192
2513, 1914, -0.6737761773962945
1921, 2424, -0.6727820170108851
1713, 2513, -0.6720174069837556
0834, 1033, -0.6714739663254137
0233, 2531, -0.6703421921879692
0422, 0112, -0.670039544186775
1411, 2511, -0.6685698776496667
1424, 2513, -0.6684918846279925
1212, 1613, -0.668487419009726
0834, 1225, -0.6678723034192177
0233, 0726, -0.6678618178904296
1814, 2525, -0.6677882352411242
1411, 2012, -0.6674928780001524
2022, 2523, -0.6667851128895056
0314, 0934, -0.666711676240223
1513, 1234, -0.6660785688407344
2022, 1935, -0.6659999098198535
2013, 1423, -0.6638017440411391
1522, 1631, -0.6637861470624875
1212, 1531, -0.6626563724919837
0233, 1811, -0.6621567809348835
2013, 0311, -0.659357719266016
1834, 0934, -0.6592745643717186
2013, 0322, -0.6581955506931382
0834, 1434, -0.6570844981549948
1932, 0934, -0.6568774019174924
0233, 0333, -0.6568656574869821
0233, 1612, -0.656071515819785
0934, 1533, -0.6558633892494996
0432, 2513, -0.6552970801203617
1832, 1821, -0.655049398961119
0831, 2411, -0.6546650201434844
0832, 0235, -0.6541243313665297
2022, 0122, -0.6535309548822117
0235, 1614, -0.6535186998364257
1215, 1512, -0.6526787947718684
1652, 1234, -0.6514625711236337
2524, 1632, -0.6509835835137883
0915, 2513, -0.6507678856242517
1923, 0934, -0.6505971224389573
0811, 0215, -0.6499665244770955
2524, 1212, -0.6492551779521386
1034, 2513, -0.6489761817704264
1432, 2511, -0.648923796613847
0833, 0311, -0.6483007929757121
1812, 1234, -0.6482999365031102
2532, 1513, -0.6481926778643641
1812, 0933, -0.6481726566743206
1112, 1014, -0.648062555612992
2012, 1432, -0.6476301923926158
1823, 2513, -0.646791887218466
0934, 0113, -0.6461605434021049
1613, 0822, -0.6461472070035058
2022, 1012, -0.6461111724874583
1653, 1522, -0.6459594783759414
0233, 1431, -0.6457686748451954
1423, 0833, -0.6453676392502617
0922, 0434, -0.6447387460852915
2022, 1824, -0.6444173778646406
1112, 2431, -0.6443956677312364
1531, 0822, -0.6441045444107414
0815, 0422, -0.6437056427319585
1215, 2031, -0.6435999684960956
0215, 2431, -0.6430596136975
2535, 1832, -0.6419092028773107
2514, 0934, -0.6418725973900931
1513, 2432, -0.6418479118773854
1221, 0422, -0.6405228466608351
2022, 1233, -0.6401625169431098
0433, 0934, -0.6401576354160627
0233, 1731, -0.63926947943666
1112, 0811, -0.6390256231845607
0833, 0322, -0.6390221054941247
2022, 1031, -0.6390092065335835
2522, 2513, -0.638523746068157
0223, 0235, -0.6384874321656037
0215, 1014, -0.638282573365822
0911, 1921, -0.6379931837837206
2411, 1211, -0.63798680889943
1512, 1113, -0.6378941278040081
2022, 2524, -0.6373349736114858
0811, 2033, -0.6369874309035214
2411, 0821, -0.6362322784238555
2012, 0712, -0.6354713624337837
1112, 1522, -0.6351398670915686
0313, 0834, -0.6346304597594808
2411, 0114, -0.6345148020881027
0233, 2433, -0.6339404759571138
0235, 0912, -0.63320329320835
0922, 0631, -0.6327557460961197
1423, 0112, -0.6327543076611432
0235, 0334, -0.6322559204402806
0934, 2412, -0.6317382669732018
0922, 1933, -0.6315989267685265
1813, 1814, -0.631389089675758
1215, 1511, -0.6310733222264757
0233, 2413, -0.6310474287467045
1014, 1611, -0.6301318961170309
2411, 1912, -0.6299749419615486
0834, 0713, -0.6299092361531061
0922, 0824, -0.6297634326380908
1522, 0234, -0.6296887100841906
0235, 1213, -0.6290304525239553
2411, 0812, -0.6289258079479337
0922, 0633, -0.6288623784816461
2431, 2033, -0.62885351366381
1722, 1014, -0.6278094474276527
1215, 0624, -0.6275197174398465
1632, 0225, -0.6272208629538932
1522, 0731, -0.6271441700728014
0934, 1712, -0.6265826949496712
2424, 1021, -0.6264852209931404
2013, 1033, -0.6251144937157505
0225, 2513, -0.6250620066092398
2524, 0822, -0.6249850391551042
0834, 1532, -0.6248398012932099
0923, 1513, -0.6246570077107412
0811, 1722, -0.6246420482385444
2531, 1821, -0.6240540667833353
1523, 0811, -0.6240154960043046
1811, 1513, -0.6238593227689633
1013, 1632, -0.6238255750347778
1523, 2431, -0.6236227359441029
1215, 2223, -0.6234848585435406
2431, 1611, -0.6230597344353754
1523, 1014, -0.6227338140628073
2424, 1413, -0.6225646628978543
1722, 2431, -0.6221357635310956
2411, 2032, -0.621949517201592
0322, 0112, -0.6218944575287378
1014, 2033, -0.6216958375187969
0622, 0311, -0.6215180361521062
0811, 1611, -0.621417936342205
1032, 0934, -0.6212376131196098
1621, 1724, -0.6209980109370754
1215, 0623, -0.620953632056848
1632, 1833, -0.6209045913519908
2031, 1113, -0.6201069734660721
1122, 1513, -0.6198407381571175
1215, 2535, -0.6196318443427193
1113, 1511, -0.6193285160511021
0811, 2032, -0.6190446702593304
2023, 2511, -0.6187567609683129
1812, 0921, -0.6186921401574524
2524, 0422, -0.6186603981641843
2512, 1621, -0.6186313699271315
2013, 1924, -0.6184712756278229
0834, 2413, -0.6180280824278799
